id,price_doc
30474,5159691.813
30475,7938171.72
30476,5038788.03
30477,5616640.797
30478,4847132.793
30479,8818285.656
30480,4107949.146
30481,4101481.8765
30482,4546612.464
30483,4580488.917
30484,6131003.271
30485,4758610.101
30486,3493866.369
30487,3686568.7995
30488,5929447.74
30489,5972392.209
30490,21723341.868
30491,19055981.832
30492,5563410.702
30493,12907283.118
30494,6577417.728
30495,10308813.402
30496,8053980.123
30497,8044254.891
30498,4421714.529
30499,7884640.401
30500,10706638.374
30501,6678786.45
30502,2951244.096
30503,6364821.555
30504,5458443.429
30505,10888900.41
30506,3144310.587
30507,4571970.048
30508,5202461.22
30509,7281516.603
30510,8951073.606
30511,6352014.645
30512,5993486.691
30513,4089042.939
30514,3363997.5045
30515,9428986.998
30516,5635301.526
30517,10760481.186
30518,7979994.423
30519,4318111.566
30520,6724906.485
30521,5575079.709
30522,7335142.299
30523,6239245.377
30524,10264864.038
30525,11230995.03
30526,4745363.091
30527,4814413.803
30528,6401822.229
30529,6423741.165
30530,6093370.809
30531,13923530.742
30532,4593682.626
30533,10477487.106
30534,6433691.337
30535,9211092.51
30536,5678757.489
30537,11075575.182
30538,4668480.066
30539,8426512.548
30540,9371040.498
30541,5868600.492
30542,2045866.2195
30543,5379930.078
30544,6435084.498
30545,8257951.314
30546,3996640.7655
30547,9431991.414
30548,4371141.66
30549,4918165.422
30550,11684714.658
30551,4953794.94
30552,1764631.0725
30553,6927937.329
30554,10530137.736
30555,6035680.056
30556,8798159.394
30557,6876692.574
30558,9175986.222
30559,5923553.334
30560,5925660.435
30561,6559383.408
30562,12040207.878
30563,4775918.256
30564,6928968.63
30565,6337317.75
30566,6761710.581
30567,1908732.89325
30568,9533603.658
30569,9447746.994
30570,6486142.944
30571,7250334.54
30572,4686850.329
30573,6254108.532
30574,5712679.419
30575,7239349.155
30576,4693765.278
30577,3935834.5935
30578,3151785.93
30579,6725163.21
30580,4269990.543
30581,5320072.077
30582,12223050.846
30583,6628397.934
30584,4163413.482
30585,2440817.583
30586,8919118.434
30587,5574691.443
30588,7475757.183
30589,6955894.926
30590,12102511.368
30591,5143346.499
30592,6097829.511
30593,7468801.647
30594,6518593.473
30595,5255374.443
30596,6289865.679
30597,6254108.532
30598,9265027.254
30599,10178418.618
30600,4861502.547
30601,5668861.107
30602,1676233.32
30603,11771059.344
30604,4400805.867
30605,6488419.239
30606,23387230.872
30607,6583542.453
30608,8391507.972
30609,5971406.874
30610,2886243.0375
30611,5289909.09
30612,6879368.871
30613,8405123.688
30614,16179944.958
30615,7153302.759
30616,5396810.847
30617,8944690.2
30618,4797162.861
30619,4100641.2855
30620,2513424.5475
30621,8659163.1
30622,7349664.621
30623,6059950.104
30624,6561022.536
30625,7808583.297
30626,5984753.64
30627,7010129.916
30628,6184294.491
30629,5128422.219
30630,4532503.347
30631,5924920.089
30632,3968107.371
30633,5662490.904
30634,11092699.962
30635,9338530.8
30636,5154498.144
30637,9296607.852
30638,5672765.772
30639,7358543.394
30640,4440231.492
30641,7835400.057
30642,6322624.767
30643,7494831.117
30644,9261300.096
30645,7089875.547
30646,5064697.695
30647,4574547.567
30648,22660852.668
30649,2036009.691
30650,4835359.629
30651,3259444.4145
30652,4337236.845
30653,6919010.634
30654,4290469.374
30655,12319175.532
30656,3827222.3145
30657,6165485.595
30658,10480785.9
30659,4567947.534
30660,8193202.824
30661,6428325.051
30662,8063079.924
30663,16000474.134
30664,11638649.88
30665,5947684.506
30666,2441513.6745
30667,4043667.162
30668,8683441.95
30669,4762292.271
30670,2343133.476
30671,6884619.264
30672,15304933.248
30673,9948819.426
30674,11079928.26
30675,1994277.57525
30676,6496004.118
30677,4096740.288
30678,19032879.516
30679,5491760.955
30680,4903287.108
30681,2337687.483
30682,8587009.194
30683,9280255.692
30684,4458251.631
30685,7161712.092
30686,9194908.566
30687,4880371.59
30688,4293743.718
30689,13783329.552
30690,24534538.32
30691,4284650.763
30692,5735738.703
30693,11144763.792
30694,5381777.52
30695,6739775.997
30696,6404222.241
30697,11704478.082
30698,7391297.592
30699,5690831.388
30700,4750602.237
30701,9262377.852
30702,5841841.923
30703,3685826.9865
30704,11288831.016
30705,8657048.664
30706,23424553.308
30707,3441215.0055
30708,13226280.312
30709,5840906.466
30710,6679245.132
30711,4469222.346
30712,3907139.0955
30713,6111388.503
30714,6749231.301
30715,3779514.741
30716,9280255.692
30717,5803083.783
30718,8070649.644
30719,13547915.172
30720,7063110.621
30721,4516723.317
30722,7013834.58
30723,5913308.784
30724,11822856.18
30725,6565879.773
30726,11080774.23
30727,9439081.914
30728,10979851.476
30729,3210147.8355
30730,6043864.938
30731,6199399.701
30732,4242777.693
30733,9510917.97
30734,6706653.093
30735,5337559.206
30736,5362452.729
30737,6401602.668
30738,5819999.271
30739,4127753.157
30740,6651491.937
30741,10944578.928
30742,3984854.154
30743,4805707.158
30744,9148428.138
30745,6591854.475
30746,5505684.252
30747,13690656.228
30748,16148589.3
30749,4572218.46
30750,6332605.257
30751,3116781.354
30752,6970152.21
30753,9547596.882
30754,5288582.433
30755,4823283.285
30756,5880673.413
30757,5056098.141
30758,9927230.076
30759,5653102.593
30760,4483506.036
30761,9365019.93
30762,6580203.561
30763,11645422.53
30764,5885055.342
30765,5729511.777
30766,3270809.997
30767,9393123.738
30768,4139248.08
30769,6924430.221
30770,5886941.415
30771,2696971.1865
30772,8140754.151
30773,7820253.282
30774,5454259.545
30775,11647799.07
30776,5608831.467
30777,6072457.746
30778,8707391.214
30779,6333505.017
30780,7290355.278
30781,6339608.715
30782,5139958.218
30783,5473523.7
30784,3514267.938
30785,5109685.206
30786,4086322.143
30787,5933350.938
30788,5558854.689
30789,7199719.128
30790,6197129.763
30791,9812360.064
30792,6814619.892
30793,11384989.932
30794,13482927.072
30795,10803421.254
30796,11211689.31
30797,14127723.45
30798,2543131.7865
30799,10085830.38
30800,13349657.946
30801,5981540.91
30802,19618666.308
30803,2656931.622
30804,3529065.567
30805,14800192.338
30806,6748896.825
30807,5796634.851
30808,10030847.22
30809,4747944.033
30810,10801855.476
30811,4210097.334
30812,5102916.468
30813,4697226.909
30814,2429454.4455
30815,3642493.2735
30816,7621116.834
30817,1737977.394
30818,7423191.639
30819,7614563.745
30820,4944195.381
30821,23644325.556
30822,8533162.47
30823,6730308.468
30824,3445980.066
30825,5145053.598
30826,10162608.27
30827,5366018.028
30828,5434441.353
30829,5284262.118
30830,8424294.444
30831,6270292.965
30832,5797486.2
30833,4837559.64
30834,4055295.3375
30835,7372971.828
30836,6410369.46
30837,4962173.466
30838,4297197.525
30839,5655739.281
30840,10642727.052
30841,10887342.456
30842,6933535.89
30843,5127566.469
30844,6500156.217
30845,9276786.726
