id,price_doc
30474,5338532.5
30475,7972351.0
30476,5301293.5
30477,5685809.0
30478,4865037.0
30479,9105622.0
30480,4163386.75
30481,4139319.75
30482,4647079.0
30483,4649881.0
30484,6344490.5
30485,4849426.5
30486,3560654.5
30487,3754049.75
30488,5931937.5
30489,6056253.5
30490,22117348.0
30491,19464436.0
30492,5659970.5
30493,13504575.0
30494,6492382.0
30495,10448113.0
30496,8609355.0
30497,8358753.5
30498,4492619.0
30499,7848564.0
30500,10918309.0
30501,6789425.5
30502,3031292.0
30503,6517146.0
30504,5716081.0
30505,11038670.0
30506,3163850.75
30507,4641790.5
30508,5309763.5
30509,7376236.5
30510,8989434.0
30511,6546760.5
30512,6191873.0
30513,4174937.0
30514,3391805.25
30515,9444829.0
30516,5749453.0
30517,11093760.0
30518,8171152.5
30519,4452181.0
30520,6888672.5
30521,5826859.0
30522,7465840.5
30523,6383966.0
30524,10526826.0
30525,11520821.0
30526,4753680.5
30527,4832041.0
30528,6593050.0
30529,6572565.5
30530,6092111.0
30531,14320565.0
30532,4692226.5
30533,10418025.0
30534,6545599.5
30535,9274011.0
30536,5690284.0
30537,11459544.0
30538,5016828.5
30539,8846817.0
30540,9423631.0
30541,5684085.0
30542,2099376.25
30543,5547247.5
30544,6716524.0
30545,8374089.0
30546,4067101.0
30547,9453191.0
30548,4382550.5
30549,5069125.0
30550,11856687.0
30551,5041177.5
30552,1856214.25
30553,7224908.0
30554,10774715.0
30555,6092953.5
30556,8925059.0
30557,7484211.5
30558,9317343.0
30559,6164052.0
30560,6061061.0
30561,6693313.0
30562,11942389.0
30563,4928876.5
30564,7050392.0
30565,6602142.0
30566,6960156.5
30567,1964318.5
30568,9581275.0
30569,9652113.0
30570,6614040.0
30571,7340657.5
30572,4794227.5
30573,6428013.5
30574,6033609.0
30575,7514392.0
30576,4752837.5
30577,4117885.0
30578,3198905.25
30579,6998842.0
30580,4508186.0
30581,5477274.0
30582,12469981.0
30583,6720041.5
30584,4300117.0
30585,2452610.75
30586,8960453.0
30587,5669895.0
30588,7886785.0
30589,7262855.0
30590,12462752.0
30591,5136004.5
30592,6323777.0
30593,8030880.0
30594,6791271.5
30595,5500741.0
30596,6647206.5
30597,6428013.5
30598,9381004.0
30599,10390957.0
30600,5064457.0
30601,5888834.5
30602,1738828.125
30603,11938881.0
30604,4563463.5
30605,6634179.5
30606,24245330.0
30607,6746208.0
30608,8623653.0
30609,6066115.0
30610,2948555.0
30611,5349051.0
30612,7072339.0
30613,8424409.0
30614,15887986.0
30615,7352680.5
30616,5459355.0
30617,9166455.0
30618,4929549.0
30619,4291509.5
30620,2571765.5
30621,8777117.0
30622,7690361.0
30623,6188183.5
30624,6651861.0
30625,7878621.0
30626,6136215.5
30627,7076124.0
30628,6366820.0
30629,5193227.0
30630,4759614.0
30631,6006740.0
30632,3970773.0
30633,5788018.0
30634,11136670.0
30635,9405746.0
30636,5267031.0
30637,9385997.0
30638,5891031.0
30639,7424977.5
30640,4507249.0
30641,8124530.5
30642,6418420.5
30643,7704551.0
30644,9381004.0
30645,7205256.0
30646,5094685.0
30647,4638613.0
30648,23068696.0
30649,2037579.625
30650,4928312.5
30651,3272248.75
30652,4410929.0
30653,7144611.0
30654,4307940.5
30655,12329474.0
30656,3912665.75
30657,6278354.0
30658,10386261.0
30659,4658154.0
30660,8272771.5
30661,6575738.0
30662,8185683.0
30663,16693841.0
30664,11868135.0
30665,6043001.5
30666,2464369.0
30667,4050449.0
30668,8841073.0
30669,4834013.5
30670,2454613.75
30671,7082510.5
30672,15516271.0
30673,10326527.0
30674,11316837.0
30675,2047232.75
30676,6669749.0
30677,4005142.5
30678,19342454.0
30679,5652451.0
30680,5047831.0
30681,2385127.0
30682,8687900.0
30683,9400294.0
30684,4640604.5
30685,7263728.0
30686,9262361.0
30687,4939530.0
30688,4378343.5
30689,14066796.0
30690,24800038.0
30691,4444790.5
30692,6011146.5
30693,10959872.0
30694,5452845.5
30695,6951221.0
30696,6594962.0
30697,12021692.0
30698,7591645.0
30699,5850228.0
30700,4844370.0
30701,9381004.0
30702,6026558.5
30703,3741472.25
30704,11347876.0
30705,8782484.0
30706,23711440.0
30707,3448739.0
30708,13596351.0
30709,6002525.0
30710,6829650.0
30711,4427090.5
30712,4002114.75
30713,6007267.0
30714,6998248.0
30715,3807204.5
30716,9400294.0
30717,6116240.5
30718,8411580.0
30719,14322177.0
30720,7194050.5
30721,4634408.0
30722,7053923.0
30723,6018764.5
30724,12014540.0
30725,6705196.0
30726,11507007.0
30727,9464088.0
30728,11252739.0
30729,3236927.75
30730,6169692.0
30731,6268996.5
30732,4384101.0
30733,9498864.0
30734,6945290.5
30735,5381162.5
30736,5498113.5
30737,6677615.5
30738,5873203.5
30739,4267410.0
30740,6743159.0
30741,11284721.0
30742,4081703.25
30743,4861800.0
30744,9275656.0
30745,6687806.5
30746,5568512.5
30747,13866658.0
30748,16061967.0
30749,4652054.0
30750,6424005.5
30751,3136494.25
30752,7287895.5
30753,9534605.0
30754,5443410.0
30755,4769169.0
30756,6082451.0
30757,5243420.5
30758,10525200.0
30759,5799367.0
30760,4413571.5
30761,9877256.0
30762,6655313.0
30763,11777237.0
30764,5988699.5
30765,5873114.0
30766,3361804.5
30767,9653236.0
30768,4310944.5
30769,6919045.0
30770,5982026.5
30771,2822889.25
30772,8244575.0
30773,8111802.5
30774,5566718.0
30775,11957272.0
30776,5751367.0
30777,6155293.5
30778,8838106.0
30779,6442730.5
30780,7441764.0
30781,6561555.5
30782,5240516.0
30783,5500085.5
30784,3542878.5
30785,5244410.5
30786,4134356.75
30787,6017461.5
30788,5571158.0
30789,7313594.0
30790,6341309.0
30791,9917957.0
30792,7033743.5
30793,11511946.0
30794,13422170.0
30795,10909483.0
30796,11709928.0
30797,14475063.0
30798,2654422.25
30799,10340403.0
30800,13545799.0
30801,6055965.0
30802,19554152.0
30803,2712598.0
30804,3568051.25
30805,14977654.0
30806,6982921.0
30807,5918432.5
30808,10230621.0
30809,4770274.5
30810,11117144.0
30811,4315716.0
30812,5292367.5
30813,4989046.0
30814,2537908.75
30815,3734011.5
30816,8063557.5
30817,1798150.75
30818,7507515.5
30819,7778134.0
30820,5069105.5
30821,24507042.0
30822,8611794.0
30823,6965362.5
30824,3557223.0
30825,5295906.5
30826,10251737.0
30827,5457382.0
30828,5699147.5
30829,5365482.0
30830,8580461.0
30831,6410456.0
30832,5928487.5
30833,4998332.5
30834,4134037.25
30835,7748534.0
30836,6531120.5
30837,4993063.0
30838,4409309.5
30839,5901625.0
30840,11054388.0
30841,10890668.0
30842,7160197.0
30843,5295735.0
30844,6844379.5
30845,9293968.0
30846,4179550.25
30847,5900814.5
30848,8167888.0
30849,4306445.0
30850,3932143.5
30851,4880674.5
30852,6452384.0
30853,4248657.5
30854,5695534.0
30855,7378628.5
30856,8452543.0
30857,2246302.0
30858,4161120.25
30859,5842990.5
30860,5782920.0
30861,8680098.0
30862,6342343.0
30863,5523798.0
30864,6167927.0
30865,9750552.0
30866,6943595.0
30867,5833787.0
30868,8338721.5
30869,5566962.0
30870,5023301.0
30871,8267771.0
30872,4801837.0
30873,3679186.5
30874,4882267.0
30875,6796111.0
30876,4817579.0
30877,10219290.0
30878,5536835.5
30879,10762700.0
30880,6268572.0
30881,1830315.875
30882,10593374.0
30883,3566928.5
30884,5643730.0
30885,5172127.0
30886,7467656.5
30887,5575505.5
30888,4270630.5
30889,5126648.0
30890,7168895.0
30891,3372993.0
