id,price_doc
30474,5315641.31098
30475,8135532.06386
30476,5204218.86985
30477,5783151.55383
30478,4967013.20666
30479,9016066.67552
30480,4195651.81448
30481,4140922.42284
30482,4704069.25989
30483,4628935.19573
30484,6239692.24233
30485,4776752.13045
30486,3528470.15448
30487,3896081.36918
30488,5950220.64457
30489,6069389.59827
30490,22207681.8241
30491,18771728.0851
30492,5721287.0715
30493,12484619.2371
30494,6767355.58689
30495,10318038.4007
30496,8822593.06909
30497,8147411.11765
30498,4541190.27362
30499,8039834.9031
30500,11214043.0122
30501,6722687.50153
30502,3108864.30334
30503,6435071.4428
30504,5658417.98522
30505,10652680.1355
30506,3283270.707
30507,4666851.36147
30508,5254061.64163
30509,7460498.27523
30510,9105639.10586
30511,6507150.65
30512,6242159.45353
30513,4176195.18376
30514,3509672.99846
30515,9599695.01951
30516,5741447.22531
30517,10817690.4639
30518,8572248.96818
30519,4421759.03169
30520,6904944.28189
30521,5887169.35807
30522,7396861.84572
30523,6360589.59536
30524,10716776.5705
30525,11164468.5352
30526,4848561.54117
30527,4812220.10589
30528,6681342.0674
30529,6633289.2626
30530,6146754.614
30531,14321537.8106
30532,4713740.88796
30533,10324445.4413
30534,6526524.94024
30535,9416407.60661
30536,5753330.78405
30537,11511950.3799
30538,4875858.03705
30539,9070468.45715
30540,9502958.71685
30541,5722788.72165
30542,2029178.84659
30543,5546795.32407
30544,6507150.65
30545,8577125.32677
30546,4147416.05864
30547,9762666.10699
30548,4403149.08138
30549,4921511.20491
30550,11985971.2773
30551,5089469.27254
30552,1748144.14506
30553,7230245.25223
30554,10743105.5031
30555,6157870.32896
30556,9021829.00769
30557,7153360.76455
30558,9219731.48096
30559,6174785.4168
30560,6142549.99358
30561,6706269.45989
30562,12000156.8657
30563,4951868.56434
30564,7063461.97557
30565,6206820.62
30566,6920555.9374
30567,1902837.13581
30568,9736899.79262
30569,9823194.62124
30570,6685146.24778
30571,7303062.2702
30572,4784845.52421
30573,6510287.59716
30574,6006600.6
30575,7508250.75
30576,4831609.41263
30577,4057859.14534
30578,3185206.19477
