id,price_doc
30474,5311170.0
30475,7764532.5
30476,5265985.0
30477,5302207.5
30478,4776356.0
30479,8938841.0
30480,4129965.75
30481,4126367.75
30482,4603225.5
30483,4557561.0
30484,6348109.0
30485,4799853.5
30486,3608997.75
30487,3705404.75
30488,5804069.0
30489,5791694.5
30490,21388510.0
30491,18697816.0
30492,5461802.0
30493,12801807.0
30494,6583279.5
30495,10860132.0
30496,8489995.0
30497,7970654.5
30498,4340721.0
30499,7216030.5
30500,10697167.0
30501,6653002.0
30502,3065628.75
30503,6224945.5
30504,5599932.5
30505,10851394.0
30506,3171677.75
30507,4551762.0
30508,5133007.0
30509,7178903.5
30510,8886804.0
30511,6188932.0
30512,6157018.5
30513,4067752.0
30514,3624706.0
30515,9327317.0
30516,5624359.5
30517,10925244.0
30518,8466522.0
30519,4383937.5
30520,6923809.0
30521,5658339.5
30522,7166726.5
30523,6188519.0
30524,9929729.0
30525,10420905.0
30526,4740419.5
30527,4871745.0
30528,6257861.0
30529,6527806.5
30530,6012344.0
30531,14153021.0
30532,4581935.5
30533,10223129.0
30534,6618140.0
30535,9052113.0
30536,5521042.5
30537,11113093.0
30538,4988421.5
30539,8380822.0
30540,9251166.0
30541,5829303.5
30542,1950638.375
30543,5594044.5
30544,6285098.5
30545,8021517.0
30546,4103559.25
30547,9325431.0
30548,4318799.0
30549,4780283.5
30550,11590909.0
30551,4862758.5
30552,1677621.375
30553,7223025.5
30554,10598890.0
30555,6057708.0
30556,8859691.0
30557,7126161.5
30558,9056430.0
30559,5989817.5
30560,6030076.0
30561,6592238.0
30562,11459477.0
30563,5022466.5
30564,6885138.0
30565,6517723.5
30566,6826712.5
30567,1821738.875
30568,9795867.0
30569,9475719.0
30570,6369795.0
30571,7222998.5
30572,4730930.5
30573,6258959.5
30574,5850076.5
30575,7368445.0
30576,4658304.5
30577,4113841.5
30578,3086989.5
30579,6982560.0
30580,4375129.0
30581,5317922.0
30582,12364656.0
30583,6672082.5
30584,4276711.0
30585,2771099.75
30586,8650561.0
30587,5684854.0
30588,7883445.0
30589,7077513.0
30590,11836327.0
30591,5199534.5
30592,6455399.0
30593,7837066.5
30594,6409281.0
30595,5281733.0
30596,6316983.0
30597,6257109.5
30598,9125128.0
30599,10494608.0
30600,4965094.0
30601,5978803.5
30602,1597591.75
30603,11801295.0
30604,4484412.5
30605,6297608.5
30606,22583918.0
30607,6843438.0
30608,8204087.0
30609,5839859.0
30610,2946429.5
30611,5226749.5
30612,7110833.0
30613,8379839.5
30614,16357559.0
30615,7611079.0
30616,5352683.5
30617,9286294.0
30618,4851929.0
30619,4249751.0
30620,2370391.75
30621,8330684.0
30622,7571500.0
30623,6074218.5
30624,6492269.5
30625,7526153.0
30626,6056068.0
30627,6947071.5
30628,6126578.0
30629,4967813.0
30630,4746368.5
30631,5907807.0
30632,3787380.5
30633,5849858.5
30634,10985989.0
30635,9211057.0
30636,5212746.5
30637,9141085.0
30638,5633603.5
30639,7276658.0
30640,4377858.5
30641,7939936.0
30642,6350440.5
30643,7431925.5
30644,9122710.0
30645,7139923.5
30646,5006246.0
30647,4674922.0
30648,22803848.0
30649,2058167.75
30650,4822786.5
30651,3240803.75
30652,4301236.0
30653,7272910.5
30654,4376384.5
30655,12395140.0
30656,3752188.0
30657,6388069.5
30658,10172692.0
30659,4506565.0
30660,8351764.0
30661,6408260.5
30662,7678648.5
30663,15628719.0
30664,11751497.0
30665,5809612.5
30666,2536877.5
30667,4150248.5
30668,8525419.0
30669,4813615.0
30670,2461467.5
30671,6976576.5
30672,14922475.0
30673,10147035.0
30674,11948834.0
30675,1923528.875
30676,6457812.5
30677,4152691.0
30678,18595176.0
30679,5653323.0
30680,4964351.0
30681,2261695.0
30682,8339427.5
30683,9262890.0
30684,4803013.0
30685,7028518.5
30686,9216910.0
30687,4796376.0
30688,4151511.25
30689,14514346.0
30690,23999590.0
30691,4310426.0
30692,5768845.5
30693,10832059.0
30694,5403449.5
30695,6892516.0
30696,6490839.0
30697,12386040.0
30698,7664309.0
30699,5517684.0
30700,4803878.5
30701,9122710.0
30702,5869451.5
30703,3667649.5
30704,11243941.0
30705,8630275.0
30706,22940920.0
30707,3522589.5
30708,13686296.0
30709,5888266.5
30710,7309249.0
30711,4532671.5
30712,3869833.5
30713,6184223.5
30714,6774697.5
30715,3778109.0
30716,9262890.0
30717,6081417.5
30718,8372698.0
30719,13028008.0
30720,6988902.5
30721,4756936.0
30722,7162094.5
30723,5921661.0
30724,11795152.0
30725,6575956.5
30726,11252265.0
30727,9306454.0
30728,10465563.0
30729,3106700.0
30730,5840199.0
30731,6172104.0
30732,4178828.25
30733,9510465.0
30734,6895994.0
30735,5298629.0
30736,5057067.5
30737,6511578.5
30738,5751393.5
30739,4433850.0
30740,6700132.5
30741,11201856.0
30742,4069404.75
30743,4830036.0
30744,8777625.0
30745,6507817.0
30746,5395900.0
30747,15356104.0
30748,15478521.0
30749,4707550.0
30750,6318284.5
30751,3082770.5
30752,6931235.0
30753,9740550.0
30754,5408166.5
30755,4823651.5
30756,6085623.5
30757,5081543.5
30758,10479566.0
30759,5779930.5
30760,4156606.0
30761,9673398.0
30762,6504174.0
30763,11512362.0
30764,5733556.5
30765,5819466.0
30766,3538066.25
30767,9449873.0
30768,4319862.0
30769,6946555.0
30770,5743659.0
30771,2820348.75
30772,8199846.5
30773,7690733.5
30774,5499958.5
30775,12289933.0
30776,5669531.5
30777,5881930.0
30778,8870022.0
30779,6263987.5
30780,7454129.0
30781,6444726.5
30782,5154965.0
30783,5313465.0
30784,3476874.75
30785,5209680.0
30786,4041199.5
30787,5942207.0
30788,5412046.5
30789,7324447.0
