id,price_doc
29712.15,5143864.5375
29713.125,7913821.5
29714.1,5023331.625
29715.075,5599411.8375
29716.05,4832264.2875
29717.025,8791235.7
29718.0,4095348.075
29718.975,4088900.64375
29719.95,4532665.8
29720.925,4566438.3375
29721.9,6112196.5125
29722.875,4744013.1375
29723.85,3483148.9875
29724.825,3675260.30625
29725.8,5911259.25
29726.775,5954071.9875
29727.75,21656705.85
29728.725,18997527.9
29729.7,5546345.025
29730.675,12867690.225
29731.65,6557241.6
29732.625,10277191.275
29733.6,8029274.6625
29734.575,8019579.2625
29735.55,4408150.9875
29736.525,7860454.3875
29737.5,10673795.925
29738.475,6658299.375
29739.45,2942191.2
29740.425,6345297.5625
29741.4,5441699.7375
29742.375,10855498.875
29743.35,3134665.4625
29744.325,4557945.6
29745.3,5186502.75
29746.275,7259180.6625
29747.25,8923616.325
29748.225,6332529.9375
29749.2,5975101.7625
29750.175,4076499.8625
29751.15,3353678.49375
29752.125,9400063.725
29753.1,5618015.325
29754.075,10727473.575
29755.05,7955515.9125
29756.025,4304865.825
29757.0,6704277.9375
29757.975,5557978.2375
29758.95,7312641.8625
29759.925,6220106.5875
29760.9,10233376.725
29761.875,11196544.125
29762.85,4730806.7625
29763.825,4799645.6625
29764.8,6382184.7375
29765.775,6404036.4375
29766.75,6074679.4875
29767.725,13880820.525
29768.7,4579591.575
29769.675,10445347.575
29770.65,6413956.0875
29771.625,9182837.625
29772.6,5661337.9875
29773.575,11041601.025
29774.55,4654159.575
29775.525,8400664.35
29776.5,9342294.975
29777.475,5850598.65
29778.45,2039590.55625
29779.425,5363427.225
29780.4,6415344.975
29781.375,8232620.175
29782.35,3984381.13125
29783.325,9403058.925
29784.3,4357733.25
29785.275,4903079.025
29786.25,11648871.975
29787.225,4938599.25
29788.2,1759218.09375
29789.175,6906685.9875
29790.15,10497836.7
29791.125,6017165.7
29792.1,8771171.175
29793.075,6855598.425
29794.05,9147839.025
29795.025,5905382.925
29796.0,5907483.5625
29796.975,6539262.6
29797.95,12003274.725
29798.925,4761268.2
29799.9,6907714.125
29800.875,6317878.125
29801.85,6740969.1375
29802.825,1902877.88437
29803.8,9504359.475
29804.775,9418766.175
29805.75,6466246.8
29806.725,7228094.25
29807.7,4672473.4875
29808.675,6234924.15
29809.65,5695155.8625
29810.625,7217142.5625
29811.6,4679367.225
29812.575,3923761.48125
29813.55,3142117.875
29814.525,6704533.875
29815.5,4256892.4125
29816.475,5303752.8375
29817.45,12185556.825
29818.425,6608065.425
29819.4,4150642.275
29820.375,2433330.4125
29821.35,8891759.175
29822.325,5557591.1625
29823.3,7452825.4125
29824.275,6934557.825
29825.25,12065387.1
29826.225,5127569.3625
29827.2,6079124.5125
29828.175,7445891.2125
29829.15,6498597.7875
29830.125,5239253.6625
29831.1,6270571.6125
29832.075,6234924.15
29833.05,9236606.925
29834.025,10147196.475
29835.0,4846589.9625
29835.975,5651471.9625
29836.95,1671091.5
29837.925,11734951.8
29838.9,4387306.4625
29839.875,6468516.1125
29840.85,23315490.9
29841.825,6563347.5375
29842.8,8365767.15
29843.775,5953089.675
29844.75,2877389.53125
29845.725,5273682.375
29846.7,6858266.5125
29847.675,8379341.1
29848.65,16130313.225
29849.625,7131360.1125
29850.6,5380256.2125
29851.575,8917252.5
29852.55,4782447.6375
29853.525,4088062.63125
29854.5,2505714.65625
29855.475,8632601.25
29856.45,7327119.6375
29857.425,6041361.3
29858.4,6540896.7
29859.375,7784630.5875
29860.35,5966395.5
29861.325,6988626.45
29862.3,6165324.2625
29863.275,5112690.8625
29864.25,4518599.9625
29865.225,5906745.4875
29866.2,3955935.2625
29867.175,5645121.3
29868.15,11058673.275
29869.125,9309885.0
29870.1,5138686.8
29871.075,9268090.65
29872.05,5655364.65
29873.025,7335971.175
29874.0,4426611.15
29874.975,7811365.0875
29875.95,6303230.2125
29876.925,7471840.8375
29877.9,9232891.2
29878.875,7068127.4625
29879.85,5049161.8125
29880.825,4560515.2125
29881.8,22591340.85
29882.775,2029764.2625
29883.75,4820527.2375
29884.725,3249446.11875
29885.7,4323932.4375
29886.675,6897786.675
29887.65,4277308.425
29888.625,12281386.65
29889.6,3815482.36875
29890.575,6146573.0625
29891.55,10448636.25
29892.525,4553935.425
29893.5,8168070.3
29894.475,6408606.2625
29895.45,8038346.55
29896.425,15951392.925
29897.4,11602948.5
29898.375,5929440.075
29899.35,2434024.36875
29900.325,4031263.275
29901.3,8656805.625
29902.275,4747684.0125
29903.25,2335945.95
29904.225,6863500.8
29905.2,15257985.6
29906.175,9918301.575
29907.15,11045940.75
29908.125,1988160.15938
29909.1,6476077.725
29910.075,4084173.6
29911.05,18974496.45
29912.025,5474915.0625
29913.0,4888246.35
29913.975,2330516.6625
29914.95,8560668.675
29915.925,9251788.65
29916.9,4444576.0125
29917.875,7139743.65
29918.85,9166703.325
29919.825,4865401.125
29920.8,4280572.725
29921.775,13741049.4
29922.75,24459279.0
29923.725,4271507.6625
29924.7,5718144.4125
29925.675,11110577.4
29926.65,5365269.0
29927.625,6719101.8375
29928.6,6384577.3875
29929.575,11668574.775
29930.55,7368624.9
29931.525,5673374.85
29932.5,4736029.8375
29933.475,9233965.65
29934.45,5823922.1625
29935.425,3674520.76875
29936.4,11254202.7
29937.375,8630493.3
29938.35,23352698.85
29939.325,3430659.13125
29940.3,13185708.9
29941.275,5822989.575
29942.25,6658756.65
29943.225,4455513.075
29944.2,3895154.00625
29945.175,6092641.9125
29946.15,6728528.1375
29947.125,3767921.1375
29948.1,9251788.65
29949.075,5785282.9125
29950.05,8045893.05
29951.025,13506357.15
29952.0,7041444.6375
29952.975,4502868.3375
29953.95,6992319.75
29954.925,5895169.8
29955.9,11786589.75
29956.875,6545739.0375
29957.85,11046784.125
29958.825,9410127.675
29959.8,10946170.95
29960.775,3200300.75625
29961.75,6025325.475
29962.725,6180383.1375
29963.7,4229763.0375
29964.675,9481743.375
29965.65,6686080.5375
29966.625,5321186.325
29967.6,5346003.4875
29968.575,6381965.85
29969.55,5802146.5125
29970.525,4115091.3375
29971.5,6631088.5875
29972.475,10911006.6
29973.45,3972630.675
29974.425,4790965.725
29975.4,9120365.475
29976.375,6571634.0625
29977.35,5488795.65
29978.325,13648660.35
29979.3,16099053.75
29980.275,4558193.25
29981.25,6313180.0875
29982.225,3107220.675
29983.2,6948771.375
29984.175,9518309.775
29985.15,5272359.7875
29986.125,4808487.9375
29987.1,5862634.5375
29988.075,5040588.6375
29989.05,9896778.45
29990.025,5635761.7875
29991.0,4469752.95
29991.975,9336292.875
29992.95,6560018.8875
29993.925,11609700.375
29994.9,5867003.025
29995.875,5711936.5875
29996.85,3260776.8375
29997.825,9364310.475
29998.8,4126551.0
