id,price_doc
30474,5238100.0
30475,8060036.0
30476,5115300.0
30477,5702202.5
30478,4920704.0
30479,8953875.0
30480,4170062.25
30481,4163477.75
30482,4615500.0
30483,4649898.0
30484,6224602.0
30485,4830773.5
30486,3546498.75
30487,3742100.0
30488,6019895.0
30489,6063500.0
30490,22064764.0
30491,19354500.0
30492,5648100.0
30493,13107700.0
30494,6677959.0
30495,10468200.0
30496,8177654.0
30497,8167809.5
30498,4488700.0
30499,8000000.0
30500,10872216.0
30501,6781000.0
30502,2995439.25
30503,6500000.0
30504,5541500.0
30505,11057509.0
30506,3191457.75
30507,4641250.0
30508,5281582.0
30509,7393200.0
30510,9088930.0
30511,6449000.0
30512,6084900.0
30513,4150834.75
30514,3414549.75
30515,9574369.0
30516,5721153.0
30517,10926871.0
30518,8102415.5
30519,4383500.0
30520,6827800.5
30521,5659800.0
30522,7447600.0
30523,6334500.0
30524,10423500.0
30525,11404900.0
30526,4817326.5
30527,4887526.0
30528,6500000.0
30529,6500000.0
30530,6200000.0
30531,14140200.0
30532,4663256.5
30533,10639500.0
30534,6532042.0
30535,9353043.0
30536,5765282.5
30537,11247000.0
30538,4739300.0
30539,8556209.0
30540,9515529.0
30541,5958100.0
30542,2076226.25
30543,5461800.0
30544,6500000.0
30545,8385000.0
30546,4057005.5
30547,9577382.0
30548,4437315.0
30549,4992824.5
30550,11865800.0
30551,5029000.0
30552,1790725.5
30553,7000000.0
30554,10692900.0
30555,6127794.5
30556,8933626.0
30557,7000000.0
30558,9317400.0
30559,6000000.0
30560,6000000.0
30561,6659700.0
30562,12226946.0
30563,4848390.5
30564,7000000.0
30565,6434100.0
30566,6865187.0
30567,1937020.875
30568,9680700.0
30569,9593400.0
30570,6585300.0
30571,7361429.5
30572,4757930.0
30573,6349586.5
30574,5799600.0
30575,7350200.0
30576,4765000.0
30577,3995300.0
30578,3199082.0
30579,6828100.0
30580,4334500.0
30581,5401000.0
30582,12412700.0
30583,6729764.0
30584,4226400.0
30585,2477286.5
30586,9056379.0
30587,5659640.5
30588,7590400.0
30589,7062400.0
30590,12290400.0
30591,5221500.0
30592,6200000.0
30593,7583214.5
30594,6618299.0
30595,5335200.0
30596,6385859.5
30597,6349586.5
30598,9407845.0
30599,10335600.0
30600,4935400.0
30601,5755200.0
30602,1701007.375
30603,11953555.0
30604,4467500.0
30605,6587550.5
30606,23754500.0
30607,6684300.0
30608,8520559.0
30609,6062506.0
30610,2929461.75
30611,5370432.0
30612,7000000.0
30613,8534335.0
30614,16432675.0
30615,7262900.0
30616,5478992.5
30617,9082500.0
30618,4870000.0
30619,4162656.0
30620,2550922.25
30621,8792500.0
30622,7462300.0
30623,6152400.0
30624,6661294.5
30625,7928450.5
30626,6076100.0
30627,7117500.0
30628,6278677.0
30629,5206400.0
30630,4601190.0
30631,6015281.5
30632,4028071.75
30633,5748800.0
30634,11264500.0
30635,9482500.0
30636,5232900.0
30637,9439893.0
30638,5759100.0
30639,7500000.0
30640,4507446.5
30641,7955679.5
30642,6419300.0
30643,7609800.0
30644,9404060.0
30645,7198500.0
30646,5141700.0
30647,4643897.5
30648,23017098.0
30649,2066274.5
30650,4908800.0
30651,3308371.5
30652,4402880.5
30653,7024907.5
30654,4355471.5
30655,12510145.0
30656,3884979.75
30657,6259600.0
30658,10642403.0
30659,4637180.0
30660,8319200.0
30661,6526544.0
30662,8186924.0
30663,16250700.0
30664,11819000.0
30665,6038433.0
30666,2477910.25
30667,4104804.5
30668,8817025.0
30669,4834599.0
30670,2378100.0
30671,7000000.0
30672,15543343.0
30673,10102400.0
30674,11251300.0
30675,2023839.25
30676,6595300.0
30677,4158800.0
30678,19331500.0
30679,5575300.0
30680,4977739.5
30681,2372518.0
30682,8719200.0
30683,9423308.0
30684,4525700.0
30685,7271400.0
30686,9336538.0
30687,4954457.0
30688,4358737.5
30689,13998300.0
30690,24920998.0
30691,4349500.0
30692,5823100.0
30693,11317400.0
30694,5463700.0
30695,6842832.0
30696,6500000.0
30697,11885900.0
30698,7500000.0
30699,5777500.0
30700,4822676.5
30701,9405153.0
30702,5930900.0
30703,3741418.5
30704,11463653.0
30705,8790300.0
30706,23793802.0
30707,3492974.25
30708,13432000.0
30709,5929980.0
30710,6781500.0
30711,4536971.0
30712,3966136.75
30713,6200000.0
30714,6852400.0
30715,3836526.5
30716,9423308.0
30717,5891600.0
30718,8194800.0
30719,13758300.0
30720,7171300.0
30721,4585200.0
30722,7121285.0
30723,6003521.5
30724,12006177.0
30725,6666200.0
30726,11252300.0
30727,9584656.0
30728,11149528.0
30729,3258325.75
30730,6136000.0
30731,6294048.5
30732,4306900.0
